timestamp,symbol,action,type,strike,expiry,spot_price,rsi,vwap,atr,ema_20,ema_50
2025-02-28 17:37:44,26009 27FEB25 48500 PE,Entry,PE,48500,27-Feb-2025,48505.4,55.041072228752554,nan,41.274999999998855,48477.71103380303,48492.235997268326
2025-02-28 17:42:13,26009 27FEB25 48500 PE,Entry,PE,48500,27-Feb-2025,48491.9,52.5200597677981,nan,38.378571428570076,48482.39610703604,48493.13326775904
2025-02-28 18:11:22,26009 27FEB25 48400 PE,Entry,PE,48400,27-Feb-2025,48429.8,45.0258271950275,nan,31.546428571427636,48456.145732039644,48476.39841681591
2025-02-28 18:23:00,26009 27FEB25 48500 PE,Entry,PE,48500,27-Feb-2025,48465.85,52.244437585600444,nan,31.66785714285548,48452.24604588571,48471.434956046156
2025-02-28 18:24:24,26009 27FEB25 48500 PE,Entry,PE,48500,27-Feb-2025,48489.1,55.87807131455544,nan,33.5071428571412,48454.4603316,48472.34672075204
2025-02-28 18:25:30,26009 27FEB25 48500 PE,Entry,PE,48500,27-Feb-2025,48489.1,55.87807131455544,nan,33.5071428571412,48454.4603316,48472.34672075204
2025-02-28 18:25:41,26009 27FEB25 48500 PE,Entry,PE,48500,27-Feb-2025,48489.1,55.87807131455544,nan,33.5071428571412,48454.4603316,48472.34672075204
2025-02-28 18:25:58,26009 27FEB25 48500 PE,Entry,PE,48500,27-Feb-2025,48489.1,55.87807131455544,nan,33.5071428571412,48454.4603316,48472.34672075204
2025-02-28 18:32:35,26009 27FEB25 48400 PE,Entry,PE,48400,27-Feb-2025,48443.0,47.881993320817,nan,35.63928571428499,48455.116587241595,48470.63526584615
